time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
10233.053297,6.25e-05,0.0001,119.26,128.965,0,3.9999,4.0351
10235.504437,-0.000441666666667,0.0001,119.312,128.965,0,3.9999,4.0351
10238.068584,-0.000933333333333,0.0001,119.344,128.976,0,3.9999,4.0351
10240.493723,-0.0015875,0.0001,119.407,128.964,0,3.9999,4.0351
10242.971864,0.000645833333333,0.0001,119.432,128.968,0,3.9999,4.0351
10245.438006,0.0005375,0.0001,119.461,128.976,0,3.9999,4.0351
10247.908147,-0.00103333333333,0.0001,119.503,128.978,0,3.9999,4.0351
10250.366287,0.00160833333333,0.0001,119.554,128.974,0,3.9999,4.0351
10252.819428,-0.000654166666667,0.0001,119.617,128.978,0,3.9999,4.0351
10255.280568,0.000520833333333,0.0001,119.637,128.988,0,3.9999,4.0351
10257.74671,-0.000583333333333,0.0001,119.683,128.993,0,3.9999,4.0351
10260.20285,-0.00107083333333,0.0001,119.729,128.993,0,3.9999,4.0351
10262.666991,0.0004625,0.0001,119.754,129.003,0,3.9999,4.0352
10265.127132,0.0014875,0.0001,119.805,129.006,0,3.9999,4.0351
10267.580272,0.000208333333333,0.0001,119.856,129,0,3.9999,4.0351
10270.035412,0.00143333333333,0.0001,119.886,128.995,0,3.9999,4.0351
10272.490553,-0.000741666666667,0.0001,119.93,129.011,0,3.9999,4.0351
10274.952694,0.000875,0.0001,119.969,129.017,0,3.9999,4.0351
10277.413834,-0.000579166666667,0.0001,120.016,129.028,0,3.9999,4.0351
10279.873975,-0.00015,0.0001,120.073,129.022,0,3.9999,4.035
10282.334116,-0.00230416666667,0.0001,120.104,129.029,0,3.9999,4.0351
10284.787256,-0.0004375,0.0001,120.144,129.037,0,3.9999,4.0351
10287.245397,-0.00105,0.0001,120.209,129.038,0,3.9999,4.0351
10289.802543,0.00117916666667,0.0001,120.234,129.048,0,3.9999,4.0351
10292.298686,-0.00132083333333,0.0001,120.292,129.045,0,3.9999,4.0351
10294.750826,0.001075,0.0001,120.316,129.059,0,3.9999,4.0351
10297.202966,-0.000654166666667,0.0001,120.368,129.059,0,3.9999,4.035
10299.659107,0.00065,0.0001,120.409,129.07,0,3.9999,4.0351
10302.114247,-0.00055,0.0001,120.461,129.073,0,3.9999,4.0351
10304.574388,0.00143333333333,0.0001,120.493,129.07,0,3.9999,4.035
10307.031528,0.00126666666667,0.0001,120.556,129.08,0,3.9999,4.0351
10309.588675,0.0007,0.0001,120.578,129.09,0,3.9999,4.0351
10312.004813,-0.000658333333333,0.0001,120.629,129.101,0,3.9999,4.0351
10314.467954,-0.002125,0.0001,120.681,129.102,0,3.9999,4.035
10316.922094,-0.000391666666667,0.0001,120.705,129.111,0,3.9999,4.0351
10319.380235,0.00065,0.0001,120.739,129.119,0,3.9999,4.0351
10321.835375,0.000545833333333,0.0001,120.783,129.12,0,3.9999,4.0351
10324.295516,0.000779166666667,0.0001,120.832,129.128,0,3.9999,4.035
10326.755657,-0.00125416666667,0.0001,120.872,129.136,0,3.9999,4.0351
10329.207797,0.000433333333333,0.0001,120.907,129.143,0,3.9999,4.035
10331.661937,0.000379166666667,0.0001,120.954,129.145,0,3.9999,4.035
10334.119078,0.000683333333333,0.0001,121.008,129.15,0,3.9999,4.0351
10336.576218,0.0006875,0.0001,121.05,129.153,0,3.9999,4.035
10339.032359,-0.0001,0.0001,121.108,129.16,0,3.9999,4.035
10341.484499,0.000470833333333,0.0001,121.161,129.177,0,3.9999,4.035
10343.930639,0.000470833333333,0.0001,121.178,129.185,0,3.9999,4.035
10346.38978,0.000991666666667,0.0001,121.222,129.192,0,3.9999,4.035
10348.84092,0.00075,0.0001,121.252,129.197,0,3.9999,4.035
10351.29406,0.0009125,0.0001,121.302,129.203,0,3.9999,4.035
10353.7452,-0.00249166666667,0.0001,121.333,129.208,0,3.9999,4.0351
10356.201341,0.0006875,0.0001,121.382,129.222,0,3.9999,4.035
10358.650481,-5e-05,0.0001,121.422,129.222,0,3.9999,4.0351
10361.105621,0.0023,0.0001,121.477,129.239,0,3.9999,4.035
10363.557762,0.0015375,0.0001,121.485,129.238,0,3.9999,4.035
10366.010902,0.00103333333333,0.0001,121.556,129.253,0,3.9999,4.035
10368.461042,-0.000233333333333,0.0001,121.596,129.262,0,3.9999,4.035
10370.905182,0.000733333333333,0.0001,121.614,129.275,0,3.9999,4.035
10373.355322,0.000125,0.0001,121.681,129.28,0,3.9999,4.0349
10375.801462,0.000545833333333,0.0001,121.716,129.281,0,3.9999,4.035
10378.252602,-0.00263333333333,0.0001,121.76,129.292,0,3.9999,4.035
10380.709743,0.000195833333333,0.0001,121.809,129.301,0,3.9999,4.0349
10383.158883,0.000591666666667,0.0001,121.829,129.318,0,3.9999,4.035
10385.606023,0.00105833333333,0.0001,121.888,129.325,0,3.9999,4.035
10388.059163,-0.0002375,0.0001,121.914,129.326,0,3.9999,4.035
10390.510303,0.0005375,0.0001,121.965,129.338,0,3.9999,4.0349
10392.962443,0.000620833333333,0.0001,122.01,129.343,0,3.9999,4.035
10395.415584,-0.000445833333333,0.0001,122.035,129.352,0,3.9999,4.0349
10397.863724,1.25e-05,0.0001,122.069,129.357,0,3.9999,4.035
10400.312864,-0.00108333333333,0.0001,122.127,129.367,0,3.9999,4.0349
10402.761004,-0.000554166666667,0.0001,122.152,129.389,0,3.9999,4.0349
10405.209144,0.0004,0.0001,122.209,129.388,0,3.9999,4.035
10407.661284,-0.000375,0.0001,122.252,129.406,0,3.9999,4.035
10410.117425,-2.91666666667e-05,0.0001,122.269,129.414,0,3.9999,4.0348
10412.567565,-0.000204166666667,0.0001,122.33,129.424,0,3.9999,4.0349
10415.016705,0.000725,0.0001,122.368,129.439,0,3.9999,4.0349
10417.467845,0.000758333333333,0.0001,122.401,129.441,0,3.9999,4.0349
